nestl_bw,nestl_fws,sex,nestl,sex_ratio,incomplete,nestl_age,nestl_r_tars,nestl_mass,ln_nestl_r_tars,ln_nestl_mass,nestl_scaled_mass,mean_brood_mass,sd_brood_mass,nest_id,year,plot,elevation,treatment,female_fws,female_bands,female_age,female_r_tars,female_mass,ln_female_r_tars,ln_female_mass,ln_female_scaled_mass,male_fws,male_bands,male_age,ccd,ccd_ord,eggs,hd,hd_ord,hatched,fd,fd_ord,fledged,fate,period,caterpillar_biomass_nestl,ln_caterpillar_biomass_nestl
6552,2590-89965,1,4,,Y,7,16.6,9.2,2.809402695,2.219203484,9.109130206,,,"""11-75""",2011,HQ-N,Low,Control,2510-44182,"GB,KA",SY,19.1,9.45,2.949688335,2.246014742,9.441826018,2510-44102,"OY,YA",ASY,5/31/11,151,4,6/12/11,163,3,6/21/11,172,3,FLEDGED,1,71.79658475,4.273836909
UNK12,UNK12,,4,,Y,7,,,,,,,,"""11-75""",2011,HQ-N,Low,Control,2510-44182,"GB,KA",SY,19.1,9.45,2.949688335,2.246014742,9.441826018,2510-44102,"OY,YA",ASY,5/31/11,151,4,6/12/11,163,3,6/21/11,172,3,FLEDGED,1,71.79658475,4.273836909
6732,2640-70530,1,4,,Y,6,18.03,8.3,2.892037037,2.116255515,7.459450948,,,"""11-99""",2011,N Ridge,High,Fed,2590-90011,"WG,GA",ASY,18.7,,2.928523524,,9.192539454,2460-32842,"WG,GA",ASY,7/2/11,183,4,7/14/11,195,3,7/22/11,203,3,FLEDGED,2,54.66541171,4.001231182
6733,2640-70531,1,4,,Y,6,14.9,7,2.701361213,1.945910149,7.866462836,,,"""11-99""",2011,N Ridge,High,Fed,2590-90011,"WG,GA",ASY,18.7,,2.928523524,,9.192539454,2460-32842,"WG,GA",ASY,7/2/11,183,4,7/14/11,195,3,7/22/11,203,3,FLEDGED,2,54.66541171,4.001231182
6734,2640-70532,0,4,,Y,6,17.81,8.3,2.879760097,2.116255515,7.567557692,,,"""11-99""",2011,N Ridge,High,Fed,2590-90011,"WG,GA",ASY,18.7,,2.928523524,,9.192539454,2460-32842,"WG,GA",ASY,7/2/11,183,4,7/14/11,195,3,7/22/11,203,3,FLEDGED,2,54.66541171,4.001231182
UNK13,UNK13,,4,,Y,6,,,,,,,,"""11-99""",2011,N Ridge,High,Fed,2590-90011,"WG,GA",ASY,18.7,,2.928523524,,9.192539454,2460-32842,"WG,GA",ASY,7/2/11,183,4,7/14/11,195,3,7/22/11,203,3,FLEDGED,2,54.66541171,4.001231182
7107,2660-47710,0,4,0.5,,6,16.22,7.6,2.786245049,2.028148247,7.731962838,7.9625,0.40901304,"""12-108""",2012,HB-outer,High,Control,2660-47327,"PG,PA",ASY,19.2,9,2.954910279,2.197224577,8.99100385,2660-47326,"PG,OA",SY,5/31/12,152,4,6/12/12,164,4,6/21/12,173,4,FLEDGED,1,82.74818099,4.415802032
7108,2660-47711,1,4,0.5,,6,17.46,8.45,2.85991255,2.134166441,7.885634111,7.9625,0.40901304,"""12-108""",2012,HB-outer,High,Control,2660-47327,"PG,PA",ASY,19.2,9,2.954910279,2.197224577,8.99100385,2660-47326,"PG,OA",SY,5/31/12,152,4,6/12/12,164,4,6/21/12,173,4,FLEDGED,1,82.74818099,4.415802032
7109,2660-47712,1,4,0.5,,6,16.5,7.65,2.803360381,2.034705648,7.628269262,7.9625,0.40901304,"""12-108""",2012,HB-outer,High,Control,2660-47327,"PG,PA",ASY,19.2,9,2.954910279,2.197224577,8.99100385,2660-47326,"PG,OA",SY,5/31/12,152,4,6/12/12,164,4,6/21/12,173,4,FLEDGED,1,82.74818099,4.415802032
7110,2660-47713,0,4,0.5,,6,17.88,8.15,2.88368277,2.098017927,7.396710882,7.9625,0.40901304,"""12-108""",2012,HB-outer,High,Control,2660-47327,"PG,PA",ASY,19.2,9,2.954910279,2.197224577,8.99100385,2660-47326,"PG,OA",SY,5/31/12,152,4,6/12/12,164,4,6/21/12,173,4,FLEDGED,1,82.74818099,4.415802032
7181,2660-47736,0,4,0.25,,6,15.74,7.65,2.756205243,2.034705648,8.061718989,7.9425,0.456170655,"""12-110""",2012,HB-mid,High,Fed,2640-70477,"RG,AK",SY,19.04,10.6,2.946542029,2.360854001,10.59169104,2640-70686,"YK,OA",SY,6/8/12,160,4,6/20/12,172,4,6/28/12,180,4,FLEDGED,1,103.3353213,4.637979247
7182,2660-47737,0,4,0.25,,6,15.79,7.53,2.759376828,2.018895042,7.905819263,7.9425,0.456170655,"""12-110""",2012,HB-mid,High,Fed,2640-70477,"RG,AK",SY,19.04,10.6,2.946542029,2.360854001,10.59169104,2640-70686,"YK,OA",SY,6/8/12,160,4,6/20/12,172,4,6/28/12,180,4,FLEDGED,1,103.3353213,4.637979247
7183,2660-47738,1,4,0.25,,6,16.27,8.05,2.789322921,2.085672091,8.16028694,7.9425,0.456170655,"""12-110""",2012,HB-mid,High,Fed,2640-70477,"RG,AK",SY,19.04,10.6,2.946542029,2.360854001,10.59169104,2640-70686,"YK,OA",SY,6/8/12,160,4,6/20/12,172,4,6/28/12,180,4,FLEDGED,1,103.3353213,4.637979247
7184,2660-47739,0,4,0.25,,6,16.39,8.54,2.796671393,2.144761008,8.582762577,7.9425,0.456170655,"""12-110""",2012,HB-mid,High,Fed,2640-70477,"RG,AK",SY,19.04,10.6,2.946542029,2.360854001,10.59169104,2640-70686,"YK,OA",SY,6/8/12,160,4,6/20/12,172,4,6/28/12,180,4,FLEDGED,1,103.3353213,4.637979247
7083,2660-47369,1,4,0.5,,6,,8.2,,2.104134154,,8.4,0.244948974,"""12-122""",2012,HQ-N,Low,Control,2660-47368,"BO,AO",SY,18.53,9.5,2.91939104,2.251291799,9.499205114,2660-47318,"GP,GA",SY,5/29/12,150,4,6/10/12,162,4,6/19/12,171,4,FLEDGED,1,19.46020383,2.968371551
7084,2660-47370,1,4,0.5,,6,,8.7,,2.163323026,,8.4,0.244948974,"""12-122""",2012,HQ-N,Low,Control,2660-47368,"BO,AO",SY,18.53,9.5,2.91939104,2.251291799,9.499205114,2660-47318,"GP,GA",SY,5/29/12,150,4,6/10/12,162,4,6/19/12,171,4,FLEDGED,1,19.46020383,2.968371551
7085,2660-47371,0,4,0.5,,6,,8.2,,2.104134154,,8.4,0.244948974,"""12-122""",2012,HQ-N,Low,Control,2660-47368,"BO,AO",SY,18.53,9.5,2.91939104,2.251291799,9.499205114,2660-47318,"GP,GA",SY,5/29/12,150,4,6/10/12,162,4,6/19/12,171,4,FLEDGED,1,19.46020383,2.968371551
7086,2660-47372,0,4,0.5,,6,,8.5,,2.140066163,,8.4,0.244948974,"""12-122""",2012,HQ-N,Low,Control,2660-47368,"BO,AO",SY,18.53,9.5,2.91939104,2.251291799,9.499205114,2660-47318,"GP,GA",SY,5/29/12,150,4,6/10/12,162,4,6/19/12,171,4,FLEDGED,1,19.46020383,2.968371551
7174,2660-47627,1,4,1,,6,12.89,5.8,2.556451817,1.757857918,7.724445907,6.775,0.741057803,"""12-141""",2012,N Ridge,High,Control,"2640-70587","KW,AK",SY,17.93,10.8,2.886475288,2.379546134,10.80827111,2640-70552,"KW,WA",SY,6/5/12,157,4,6/17/12,169,4,6/25/12,177,4,FLEDGED,2,348.582978,5.853876302
7175,2660-47626,1,4,1,,6,15.55,6.8,2.744060639,1.916922612,7.268698474,6.775,0.741057803,"""12-141""",2012,N Ridge,High,Control,"2640-70587","KW,AK",SY,17.93,10.8,2.886475288,2.379546134,10.80827111,2640-70552,"KW,WA",SY,6/5/12,157,4,6/17/12,169,4,6/25/12,177,4,FLEDGED,1,91.27764875,4.513905947
7176,2660-47628,1,4,1,,6,15.33,7.6,2.729811693,2.028148247,8.260644805,6.775,0.741057803,"""12-141""",2012,N Ridge,High,Control,"2640-70587","KW,AK",SY,17.93,10.8,2.886475288,2.379546134,10.80827111,2640-70552,"KW,WA",SY,6/5/12,157,4,6/17/12,169,4,6/25/12,177,4,FLEDGED,1,91.27764875,4.513905947
7177,2660-47629,1,4,1,,6,15.28,6.9,2.726544784,1.931521412,7.528566335,6.775,0.741057803,"""12-141""",2012,N Ridge,High,Control,"2640-70587","KW,AK",SY,17.93,10.8,2.886475288,2.379546134,10.80827111,2640-70552,"KW,WA",SY,6/5/12,157,4,6/17/12,169,4,6/25/12,177,4,FLEDGED,1,91.27764875,4.513905947
7193,2660-47748,0,4,0.5,,6,17.89,9.28,2.884241898,2.227861547,8.416749829,7.4825,1.180154348,"""12-143""",2012,HB-main,High,Control,2660-47753,"BY,AB",SY,19.12,10.61,2.950734908,2.361796953,10.60053642,2640-70466,"KP,GA",SY,6/14/12,166,4,6/26/12,178,4,7/5/12,187,4,FLEDGED,1,118.631131,4.776018939
7194,2660-47749,1,4,0.5,,6,17.52,7.95,2.863343086,2.073171929,7.389259576,7.4825,1.180154348,"""12-143""",2012,HB-main,High,Control,2660-47753,"BY,AB",SY,19.12,10.61,2.950734908,2.361796953,10.60053642,2640-70466,"KP,GA",SY,6/14/12,166,4,6/26/12,178,4,7/5/12,187,4,FLEDGED,1,118.631131,4.776018939
7195,2660-47750,1,4,0.5,,6,16.2,8.53,2.785011242,2.143589362,8.690668731,7.4825,1.180154348,"""12-143""",2012,HB-main,High,Control,2660-47753,"BY,AB",SY,19.12,10.61,2.950734908,2.361796953,10.60053642,2640-70466,"KP,GA",SY,6/14/12,166,4,6/26/12,178,4,7/5/12,187,4,FLEDGED,1,118.631131,4.776018939
7196,2660-47751,0,4,0.5,,6,16.6,8.2,2.809402695,2.104134154,8.119007358,7.4825,1.180154348,"""12-143""",2012,HB-main,High,Control,2660-47753,"BY,AB",SY,19.12,10.61,2.950734908,2.361796953,10.60053642,2640-70466,"KP,GA",SY,6/14/12,166,4,6/26/12,178,4,7/5/12,187,4,FLEDGED,1,118.631131,4.776018939
7199,2660-47754,0,3,0.33,,6,17.25,8.19,2.847812143,2.102913898,7.752161987,8.34,0.61878914,"""12-151""",2012,HB-outer,High,Control,2660-47714,"OK,AB",SY,19.02,11.27,2.945491057,2.422144328,11.26147121,2660-47303,"WG,RA",SY,6/14/12,166,3,6/26/12,178,3,7/5/12,187,3,FLEDGED,1,54.79052111,4.003517206
7200,2660-47755,0,3,0.33,,6,15.72,7.81,2.754933787,2.055404964,8.242603645,8.34,0.61878914,"""12-151""",2012,HB-outer,High,Control,2660-47714,"OK,AB",SY,19.02,11.27,2.945491057,2.422144328,11.26147121,2660-47303,"WG,RA",SY,6/14/12,166,3,6/26/12,178,3,7/5/12,187,3,FLEDGED,1,54.79052111,4.003517206
7201,2660-47756,1,3,0.33,,6,18.07,9.02,2.894253105,2.199444334,8.085508621,8.34,0.61878914,"""12-151""",2012,HB-outer,High,Control,2660-47714,"OK,AB",SY,19.02,11.27,2.945491057,2.422144328,11.26147121,2660-47303,"WG,RA",SY,6/14/12,166,3,6/26/12,178,3,7/5/12,187,3,FLEDGED,1,54.79052111,4.003517206
7369,2660-47662,1,4,0.75,,6,17.37,8,2.85474458,2.079441542,7.511044959,7.85,1.11193525,"""12-159""",2012,N Ridge,High,Control,2660-47387,"OK,AW",SY,18.18,10.7,2.900322089,2.370243741,10.70436974,2640-70549,"KO,KA",SY,6/16/12,168,4,6/27/12,179,4,7/6/12,188,4,FLEDGED,1,176.0117121,5.170550539
7370,2660-47657,1,4,0.75,,6,16.01,8.94,2.773213527,2.190535589,9.235207113,7.85,1.11193525,"""12-159""",2012,N Ridge,High,Control,2660-47387,"OK,AW",SY,18.18,10.7,2.900322089,2.370243741,10.70436974,2640-70549,"KO,KA",SY,6/16/12,168,4,6/27/12,179,4,7/6/12,188,4,FLEDGED,1,176.0117121,5.170550539
7373,2660-47660,0,4,0.75,,6,13.48,6.3,2.601207105,1.840549633,7.96158906,7.85,1.11193525,"""12-159""",2012,N Ridge,High,Control,2660-47387,"OK,AW",SY,18.18,10.7,2.900322089,2.370243741,10.70436974,2640-70549,"KO,KA",SY,6/16/12,168,4,6/27/12,179,4,7/6/12,188,4,FLEDGED,1,176.0117121,5.170550539
7374,2660-47661,1,4,0.75,,6,15.57,8.16,2.745345986,2.099244169,8.709308345,7.85,1.11193525,"""12-159""",2012,N Ridge,High,Control,2660-47387,"OK,AW",SY,18.18,10.7,2.900322089,2.370243741,10.70436974,2640-70549,"KO,KA",SY,6/16/12,168,4,6/27/12,179,4,7/6/12,188,4,FLEDGED,1,176.0117121,5.170550539
7171,2660-47619,0,3,,Y,6,17.67,8.7,2.871868286,2.163323026,8.005966682,,,"""12-168""",2012,N Ridge,High,Control,"2660-47617","KK,AR",SY,18.82,9.7,2.934920134,2.272125886,9.695303172,2640-70566,"BB,BA",SY,6/5/12,157,3,6/17/12,169,2,6/26/12,178,2,FLEDGED,1,209.9602575,5.346918263
7172,2660-47620,1,3,,Y,6,17.4,8.3,2.856470206,2.116255515,7.776964834,,,"""12-168""",2012,N Ridge,High,Control,"2660-47617","KK,AR",SY,18.82,9.7,2.934920134,2.272125886,9.695303172,2640-70566,"BB,BA",SY,6/5/12,157,3,6/17/12,169,2,6/26/12,178,2,FLEDGED,1,209.9602575,5.346918263
UNK14,UNK14,,3,,Y,6,,,,,,,,"""12-168""",2012,N Ridge,High,Control,"2660-47617","KK,AR",SY,18.82,9.7,2.934920134,2.272125886,9.695303172,2640-70566,"BB,BA",SY,6/5/12,157,3,6/17/12,169,2,6/26/12,178,2,FLEDGED,1,209.9602575,5.346918263
7148,2660-47672,0,4,,Y,5,,8.65,,2.157559321,,,,"""12-173""",2012,HQ-N,Low,Control,2660-47390,"YB,AY",SY,17.88,10.4,2.88368277,2.341805806,10.40871466,2660-47308,"YK,WA",SY,6/18/12,170,4,6/29/12,181,3,7/8/12,190,3,FLEDGED,2,606.8919745,6.408350809
7149,2660-47673,1,4,,Y,5,,8.26,,2.111424588,,,,"""12-173""",2012,HQ-N,Low,Control,2660-47390,"YB,AY",SY,17.88,10.4,2.88368277,2.341805806,10.40871466,2660-47308,"YK,WA",SY,6/18/12,170,4,6/29/12,181,3,7/8/12,190,3,FLEDGED,1,22.18863113,3.099580046
7150,2660-47674,0,4,,Y,5,,7.47,,2.010894999,,,,"""12-173""",2012,HQ-N,Low,Control,2660-47390,"YB,AY",SY,17.88,10.4,2.88368277,2.341805806,10.40871466,2660-47308,"YK,WA",SY,6/18/12,170,4,6/29/12,181,3,7/8/12,190,3,FLEDGED,1,22.18863113,3.099580046
UNK15,UNK15,,4,,Y,5,,,,,,,,"""12-173""",2012,HQ-N,Low,Control,2660-47390,"YB,AY",SY,17.88,10.4,2.88368277,2.341805806,10.40871466,2660-47308,"YK,WA",SY,6/18/12,170,4,6/29/12,181,3,7/8/12,190,3,FLEDGED,1,22.18863113,3.099580046
7186,2660-47741,1,3,0.66,,6,17.7,8.56,2.87356464,2.14710019,7.861489855,8.656666667,0.521759843,"""12-178""",2012,HB-mid,High,Control,2590-90014,"OR,PA",ASY,18.35,9.59,2.909629575,2.260720889,9.591612887,2640-70688,"YO,BA",SY,6/9/12,161,3,6/21/12,173,3,6/29/12,181,3,FLEDGED,1,83.57895602,4.425791766
7187,2660-47742,1,3,0.66,,6,15.27,8.19,2.725890119,2.102913898,8.9429399,8.656666667,0.521759843,"""12-178""",2012,HB-mid,High,Control,2590-90014,"OR,PA",ASY,18.35,9.59,2.909629575,2.260720889,9.591612887,2640-70688,"YO,BA",SY,6/9/12,161,3,6/21/12,173,3,6/29/12,181,3,FLEDGED,1,83.57895602,4.425791766
7188,2660-47743,0,3,0.66,,6,16.8,9.22,2.821378886,2.221375038,9.001693151,8.656666667,0.521759843,"""12-178""",2012,HB-mid,High,Control,2590-90014,"OR,PA",ASY,18.35,9.59,2.909629575,2.260720889,9.591612887,2640-70688,"YO,BA",SY,6/9/12,161,3,6/21/12,173,3,6/29/12,181,3,FLEDGED,1,83.57895602,4.425791766
7111,2660-47716,0,4,0.25,,6,,8.94,,2.190535589,,8.5475,0.396936183,"""12-179""",2012,HB-outer,High,Control,2660-47715,"WP,AR",SY,18.63,9.93,2.924773185,2.295560478,9.927790473,2510-06902,"PB,WA",ASY,6/2/12,154,4,6/14/12,166,4,6/23/12,175,4,FLEDGED,1,47.79433041,3.866907022
7112,2660-47717,1,4,0.25,,6,,8.02,,2.081938422,,8.5475,0.396936183,"""12-179""",2012,HB-outer,High,Control,2660-47715,"WP,AR",SY,18.63,9.93,2.924773185,2.295560478,9.927790473,2510-06902,"PB,WA",ASY,6/2/12,154,4,6/14/12,166,4,6/23/12,175,4,FLEDGED,1,47.79433041,3.866907022
7113,2660-47718,0,4,0.25,,6,17.7,8.74,2.87356464,2.16791019,8.026801557,8.5475,0.396936183,"""12-179""",2012,HB-outer,High,Control,2660-47715,"WP,AR",SY,18.63,9.93,2.924773185,2.295560478,9.927790473,2510-06902,"PB,WA",ASY,6/2/12,154,4,6/14/12,166,4,6/23/12,175,4,FLEDGED,1,47.79433041,3.866907022
7114,2660-47719,0,4,0.25,,6,18,8.49,2.890371758,2.138889,7.645115941,8.5475,0.396936183,"""12-179""",2012,HB-outer,High,Control,2660-47715,"WP,AR",SY,18.63,9.93,2.924773185,2.295560478,9.927790473,2510-06902,"PB,WA",ASY,6/2/12,154,4,6/14/12,166,4,6/23/12,175,4,FLEDGED,1,47.79433041,3.866907022
7224,2660-47776,1,4,0.5,,6,17.21,9.06,2.84549061,2.20386912,8.599016444,8.32,0.605585117,"""12-181""",2012,HB-mid,High,Fed,2660-47347,"PR,AK",SY,18.39,10.9,2.911807039,2.388762789,10.90122078,2660-47344,"PR,KA",SY,6/20/12,172,4,7/2/12,184,4,7/9/12,191,4,FLEDGED,3,53.56954985,3.980980807
7225,2660-47777,0,4,0.5,,6,16.61,7.58,2.810004924,2.0255132,7.499835853,8.32,0.605585117,"""12-181""",2012,HB-mid,High,Fed,2660-47347,"PR,AK",SY,18.39,10.9,2.911807039,2.388762789,10.90122078,2660-47344,"PR,KA",SY,6/20/12,172,4,7/2/12,184,4,7/9/12,191,4,FLEDGED,3,53.56954985,3.980980807
7226,2660-47778,1,4,0.5,,6,16.55,8.27,2.806386102,2.112634509,8.217316554,8.32,0.605585117,"""12-181""",2012,HB-mid,High,Fed,2660-47347,"PR,AK",SY,18.39,10.9,2.911807039,2.388762789,10.90122078,2660-47344,"PR,KA",SY,6/20/12,172,4,7/2/12,184,4,7/9/12,191,4,FLEDGED,3,53.56954985,3.980980807
7227,2660-47779,0,4,0.5,,6,17.59,8.37,2.867330559,2.124653885,7.743363659,8.32,0.605585117,"""12-181""",2012,HB-mid,High,Fed,2660-47347,"PR,AK",SY,18.39,10.9,2.911807039,2.388762789,10.90122078,2660-47344,"PR,KA",SY,6/20/12,172,4,7/2/12,184,4,7/9/12,191,4,FLEDGED,3,53.56954985,3.980980807
7140,2660-47505,1,4,1,,5,,7.1,,1.960094784,,6.55,1.438749457,"""12-183""",2012,HQ-N,Low,Control,2660-47389,"KP,YA",SY,17.71,10.4,2.874129452,2.341805806,10.41128047,2660-47313,"OO,YA",SY,6/18/12,170,4,6/29/12,181,4,7/8/12,190,4,FLEDGED,1,27.22950217,3.304301024
7141,2660-47506,1,4,1,,5,,6.5,,1.871802177,,6.55,1.438749457,"""12-183""",2012,HQ-N,Low,Control,2660-47389,"KP,YA",SY,17.71,10.4,2.874129452,2.341805806,10.41128047,2660-47313,"OO,YA",SY,6/18/12,170,4,6/29/12,181,4,7/8/12,190,4,FLEDGED,1,27.22950217,3.304301024
7142,2660-47507,1,4,1,,5,,8,,2.079441542,,6.55,1.438749457,"""12-183""",2012,HQ-N,Low,Control,2660-47389,"KP,YA",SY,17.71,10.4,2.874129452,2.341805806,10.41128047,2660-47313,"OO,YA",SY,6/18/12,170,4,6/29/12,181,4,7/8/12,190,4,FLEDGED,1,27.22950217,3.304301024
7143,2660-47508,1,4,1,,5,,4.6,,1.526056303,,6.55,1.438749457,"""12-183""",2012,HQ-N,Low,Control,2660-47389,"KP,YA",SY,17.71,10.4,2.874129452,2.341805806,10.41128047,2660-47313,"OO,YA",SY,6/18/12,170,4,6/29/12,181,4,7/8/12,190,4,FLEDGED,1,27.22950217,3.304301024
7386,2660-47655,1,4,1,,6,15.95,8.04,2.769458829,2.084429083,8.342117159,6.3575,1.70335698,"""12-185""",2012,N Ridge,High,Control,2660-47610,"OR,AO",SY,18.91,11.1,2.939690883,2.406945108,11.09325978,2640-70574,"PY,AO",SY,6/15/12,167,4,6/27/12,179,4,7/7/12,189,4,FLEDGED,1,115.5908517,4.750056816
7387,2660-47654,1,4,1,,6,13.64,5.79,2.613006652,1.756132292,7.216587529,6.3575,1.70335698,"""12-185""",2012,N Ridge,High,Control,2660-47610,"OR,AO",SY,18.91,11.1,2.939690883,2.406945108,11.09325978,2640-70574,"PY,AO",SY,6/15/12,167,4,6/27/12,179,4,7/7/12,189,4,FLEDGED,1,115.5908517,4.750056816
7388,2660-47653,1,4,1,,6,,,,,,6.3575,1.70335698,"""12-185""",2012,N Ridge,High,Control,2660-47610,"OR,AO",SY,18.91,11.1,2.939690883,2.406945108,11.09325978,2640-70574,"PY,AO",SY,6/15/12,167,4,6/27/12,179,4,7/7/12,189,4,FLEDGED,1,115.5908517,4.750056816
7389,2660-47650,1,4,1,,6,14.55,7.37,2.677590994,1.997417706,8.516238617,6.3575,1.70335698,"""12-185""",2012,N Ridge,High,Control,2660-47610,"OR,AO",SY,18.91,11.1,2.939690883,2.406945108,11.09325978,2640-70574,"PY,AO",SY,6/15/12,167,4,6/27/12,179,4,7/7/12,189,4,FLEDGED,1,115.5908517,4.750056816
7254,2660-47683,0,4,0.5,,6,16.14,8.6,2.781300663,2.151762203,8.800174328,8.55,0.655743852,"""12-188""",2012,N Ridge,High,Control,2660-47639,"YO,AK",SY,18.5,9.9,2.917770732,2.292534757,9.899585478,2660-47330,"OO,AY",SY,6/19/12,171,4,7/1/12,183,4,7/10/12,192,4,FLEDGED,2,234.5112971,5.457503762
7255,2660-47684,1,4,0.5,,6,14.83,7.7,2.696652156,2.041220329,8.700997782,8.55,0.655743852,"""12-188""",2012,N Ridge,High,Control,2660-47639,"YO,AK",SY,18.5,9.9,2.917770732,2.292534757,9.899585478,2660-47330,"OO,AY",SY,6/19/12,171,4,7/1/12,183,4,7/10/12,192,4,FLEDGED,2,234.5112971,5.457503762
7256,2660-47685,1,4,0.5,,6,18.34,9.3,2.909084467,2.2300144,8.19284416,8.55,0.655743852,"""12-188""",2012,N Ridge,High,Control,2660-47639,"YO,AK",SY,18.5,9.9,2.917770732,2.292534757,9.899585478,2660-47330,"OO,AY",SY,6/19/12,171,4,7/1/12,183,4,7/10/12,192,4,FLEDGED,2,234.5112971,5.457503762
7257,2660-47686,0,4,0.5,,6,15.89,8.6,2.765689981,2.151762203,8.962661729,8.55,0.655743852,"""12-188""",2012,N Ridge,High,Control,2660-47639,"YO,AK",SY,18.5,9.9,2.917770732,2.292534757,9.899585478,2660-47330,"OO,AY",SY,6/19/12,171,4,7/1/12,183,4,7/10/12,192,4,FLEDGED,2,234.5112971,5.457503762
7325,2660-47663,0,4,0.25,,6,17.73,8.9,2.87525812,2.186051277,8.157538466,9.45,0.550757055,"""12-189""",2012,N Ridge,High,Control,2640-70568,"GO,BA",SY,20.05,8.9,2.998229154,2.186051277,8.881172421,2660-47667,"OG,BA",SY,6/16/12,168,4,6/28/12,180,4,7/7/12,189,4,FLEDGED,1,50.78195355,3.927541046
7326,2660-47666,0,4,0.25,,6,17.78,9.7,2.87807423,2.272125886,8.861504804,9.45,0.550757055,"""12-189""",2012,N Ridge,High,Control,2640-70568,"GO,BA",SY,20.05,8.9,2.998229154,2.186051277,8.881172421,2660-47667,"OG,BA",SY,6/16/12,168,4,6/28/12,180,4,7/7/12,189,4,FLEDGED,1,50.78195355,3.927541046
7327,2660-47664,0,4,0.25,,6,16.85,9.1,2.824350657,2.208274414,8.853644203,9.45,0.550757055,"""12-189""",2012,N Ridge,High,Control,2640-70568,"GO,BA",SY,20.05,8.9,2.998229154,2.186051277,8.881172421,2660-47667,"OG,BA",SY,6/16/12,168,4,6/28/12,180,4,7/7/12,189,4,FLEDGED,1,50.78195355,3.927541046
7375,2660-47665,1,4,0.25,,6,19.08,10.1,2.948640666,2.312535424,8.494528651,9.45,0.550757055,"""12-189""",2012,N Ridge,High,Control,2640-70568,"GO,BA",SY,20.05,8.9,2.998229154,2.186051277,8.881172421,2660-47667,"OG,BA",SY,6/16/12,168,4,6/28/12,180,4,7/7/12,189,4,FLEDGED,1,50.78195355,3.927541046
7279,2660-47781,1,2,1,,6,16.02,8.56,2.773837942,2.14710019,8.836190346,8.223333333,0.626923706,"""12-190""",2012,HB-mid,High,Control,2660-47747,"GY,AR",SY,18,11.09,2.890371758,2.406043801,11.09737754,2640-70462,"GB,KA",ASY,6/21/12,173,3,7/3/12,185,3,7/12/12,194,3,FLEDGED,2,95.31663118,4.557204309
7280,2660-47782,1,2,1,,6,16.58,7.5,2.80819715,2.014903021,7.43642086,8.223333333,0.626923706,"""12-190""",2012,HB-mid,High,Control,2660-47747,"GY,AR",SY,18,11.09,2.890371758,2.406043801,11.09737754,2640-70462,"GB,KA",ASY,6/21/12,173,3,7/3/12,185,3,7/12/12,194,3,FLEDGED,2,95.31663118,4.557204309
7166,2660-47616,0,4,0.75,,6,17.32,8.6,2.851861903,2.151762203,8.101698715,8.425,0.478713554,"""12-196""",2012,HB-mid,High,Control,2660-47788,"KO,AG",SY,18.4,10.55,2.912350665,2.35612586,10.55103359,2640-70685,"RY,KA",SY,6/4/12,156,4,6/16/12,168,4,6/24/12,176,4,FLEDGED,1,98.84252421,4.593527919
7167,2660-47614,1,4,0.75,,6,,9,,2.197224577,,8.425,0.478713554,"""12-196""",2012,HB-mid,High,Control,2660-47788,"KO,AG",SY,18.4,10.55,2.912350665,2.35612586,10.55103359,2640-70685,"RY,KA",SY,6/4/12,156,4,6/16/12,168,4,6/24/12,176,4,FLEDGED,1,98.84252421,4.593527919
7168,2660-47615,1,4,0.75,,6,,7.9,,2.066862759,,8.425,0.478713554,"""12-196""",2012,HB-mid,High,Control,2660-47788,"KO,AG",SY,18.4,10.55,2.912350665,2.35612586,10.55103359,2640-70685,"RY,KA",SY,6/4/12,156,4,6/16/12,168,4,6/24/12,176,4,FLEDGED,1,98.84252421,4.593527919
7169,2660-47618,1,4,0.75,,6,,8.2,,2.104134154,,8.425,0.478713554,"""12-196""",2012,HB-mid,High,Control,2660-47788,"KO,AG",SY,18.4,10.55,2.912350665,2.35612586,10.55103359,2640-70685,"RY,KA",SY,6/4/12,156,4,6/16/12,168,4,6/24/12,176,4,FLEDGED,1,98.84252421,4.593527919
7234,2660-47516,1,4,0.5,,6,,8.3,,2.116255515,,8.525,0.434932945,"""12-213""",2012,HQ-N,Low,Fed,2660-47368,"BO,AO",SY,18.53,9.5,2.91939104,2.251291799,9.499205114,2660-47318,"GP,GA",SY,6/28/12,180,4,7/9/12,191,4,7/17/12,199,4,FLEDGED,2,393.3416194,5.974678495
7235,2660-47517,1,4,0.5,,6,,9.1,,2.208274414,,8.525,0.434932945,"""12-213""",2012,HQ-N,Low,Fed,2660-47368,"BO,AO",SY,18.53,9.5,2.91939104,2.251291799,9.499205114,2660-47318,"GP,GA",SY,6/28/12,180,4,7/9/12,191,4,7/17/12,199,4,FLEDGED,2,393.3416194,5.974678495
7236,2660-47518,0,4,0.5,,6,,8.1,,2.091864062,,8.525,0.434932945,"""12-213""",2012,HQ-N,Low,Fed,2660-47368,"BO,AO",SY,18.53,9.5,2.91939104,2.251291799,9.499205114,2660-47318,"GP,GA",SY,6/28/12,180,4,7/9/12,191,4,7/17/12,199,4,FLEDGED,2,393.3416194,5.974678495
